original_path,current_path,role,owner,loc,import_count,inbound_consumer_count,test_consumer_count,cross_module_outbound_count,cross_module_inbound_count,reverse_dependency_count,cycle_member,runtime_boundary_tokens,governance_category,classification_reason,recommended_action,stable_entry_suggestion
src/modules/institution/tests/WeComCustomerMappingCandidatesApiRoute.test.ts,src/modules/institution/tests/WeComCustomerMappingCandidatesApiRoute.test.ts,test,wecom,1438,11,0,0,4,0,0,no,database；network；next_runtime；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerMappingCandidatesReadonlyPanel.test.tsx,src/modules/institution/tests/WeComCustomerMappingCandidatesReadonlyPanel.test.tsx,test,wecom,656,4,0,0,1,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerMappingClient.test.ts,src/modules/institution/tests/WeComCustomerMappingClient.test.ts,test,wecom,87,2,0,0,0,0,0,no,external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerMappingDomain.test.ts,src/modules/institution/tests/WeComCustomerMappingDomain.test.ts,test,wecom,71,2,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerMappingPanel.test.tsx,src/modules/institution/tests/WeComCustomerMappingPanel.test.tsx,test,wecom,195,3,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerMappingReadWriteBridge.test.ts,src/modules/institution/tests/WeComCustomerMappingReadWriteBridge.test.ts,test,wecom,127,4,0,0,3,0,0,no,network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerMappingRepository.test.ts,src/modules/institution/tests/WeComCustomerMappingRepository.test.ts,test,wecom,194,4,0,0,2,0,0,no,database,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerMappingReviewActionsApiRoute.test.ts,src/modules/institution/tests/WeComCustomerMappingReviewActionsApiRoute.test.ts,test,wecom,1365,9,0,0,6,0,0,no,network,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerMappingReviewActionsClient.test.ts,src/modules/institution/tests/WeComCustomerMappingReviewActionsClient.test.ts,test,wecom,153,2,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerMappingReviewActionsDomain.test.ts,src/modules/institution/tests/WeComCustomerMappingReviewActionsDomain.test.ts,test,wecom,745,3,0,0,0,0,0,no,external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerMappingReviewDomain.test.ts,src/modules/institution/tests/WeComCustomerMappingReviewDomain.test.ts,test,wecom,2359,4,0,0,0,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComCustomerMappingService.test.ts,src/modules/institution/tests/WeComCustomerMappingService.test.ts,test,wecom,351,6,0,0,2,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComDryRunSnapshotApiRoute.test.ts,src/modules/institution/tests/WeComDryRunSnapshotApiRoute.test.ts,test,wecom,212,4,0,0,1,0,0,no,database；environment；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComDryRunSnapshotService.test.ts,src/modules/institution/tests/WeComDryRunSnapshotService.test.ts,test,wecom,259,3,0,0,0,0,0,no,external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComExternalContactReadonlyApiRoute.test.ts,src/modules/institution/tests/WeComExternalContactReadonlyApiRoute.test.ts,test,wecom,116,4,0,0,1,0,0,no,database；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComExternalContactReadonlyDomain.test.ts,src/modules/institution/tests/WeComExternalContactReadonlyDomain.test.ts,test,wecom,448,3,0,0,0,0,0,no,external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComExternalContactReadonlyPanel.test.tsx,src/modules/institution/tests/WeComExternalContactReadonlyPanel.test.tsx,test,wecom,191,4,0,0,0,0,0,no,external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComOfficialDryRunApiRoute.test.ts,src/modules/institution/tests/WeComOfficialDryRunApiRoute.test.ts,test,wecom,314,5,0,0,2,0,0,no,database；environment；network；next_runtime；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComOfficialDryRunConfigApiRoute.test.ts,src/modules/institution/tests/WeComOfficialDryRunConfigApiRoute.test.ts,test,wecom,91,4,0,0,1,0,0,no,database；network；next_runtime；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComOfficialDryRunConfigDomain.test.ts,src/modules/institution/tests/WeComOfficialDryRunConfigDomain.test.ts,test,wecom,196,2,0,0,0,0,0,no,environment；network；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComOfficialDryRunDomain.test.ts,src/modules/institution/tests/WeComOfficialDryRunDomain.test.ts,test,wecom,195,2,0,0,0,0,0,no,environment；network；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComOfficialInternalMessageProofApiRoute.test.ts,src/modules/institution/tests/WeComOfficialInternalMessageProofApiRoute.test.ts,test,wecom,215,4,0,0,1,0,0,no,environment；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComOfficialInternalMessageProofDomain.test.ts,src/modules/institution/tests/WeComOfficialInternalMessageProofDomain.test.ts,test,wecom,259,2,0,0,0,0,0,no,environment；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComOfficialSecretPrecheckApiRoute.test.ts,src/modules/institution/tests/WeComOfficialSecretPrecheckApiRoute.test.ts,test,wecom,213,4,0,0,1,0,0,no,environment；network；next_runtime,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComOfficialSecretPrecheckDomain.test.ts,src/modules/institution/tests/WeComOfficialSecretPrecheckDomain.test.ts,test,wecom,178,2,0,0,0,0,0,no,environment；external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComRealSendExecutionShellService.test.ts,src/modules/institution/tests/WeComRealSendExecutionShellService.test.ts,test,wecom,380,13,0,0,1,0,0,no,,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComRealSendProofDomain.test.ts,src/modules/institution/tests/WeComRealSendProofDomain.test.ts,test,wecom,261,2,0,0,0,0,0,no,external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComRealSendProofRepository.test.ts,src/modules/institution/tests/WeComRealSendProofRepository.test.ts,test,wecom,162,8,0,0,2,0,0,no,database,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/tests/WeComRealSendProofService.test.ts,src/modules/institution/tests/WeComRealSendProofService.test.ts,test,wecom,445,7,0,0,1,0,0,no,external_channel,keep_current,test_managed_in_place,keep_current_until_dedicated_ui_or_test_governance,src/modules/institution/wecom/index.ts
src/modules/institution/view-models/wecom-customer-mapping-candidates-reader.ts,src/modules/institution/view-models/wecom-customer-mapping-candidates-reader.ts,other,wecom,31,1,2,1,0,0,0,no,,keep_current,not_a_current_core_migration_target,keep_current,src/modules/institution/wecom/index.ts
src/modules/institution/view-models/wecom-customer-mapping-candidates.ts,src/modules/institution/view-models/wecom-customer-mapping-candidates.ts,other,wecom,911,2,5,1,0,1,0,no,,protected_boundary,cross_module_inbound,change_only_under_separate_runtime_or_dependency_review,src/modules/institution/wecom/index.ts
src/modules/institution/view-models/wecom-external-contact-readonly-view-model.ts,src/modules/institution/view-models/wecom-external-contact-readonly-view-model.ts,other,wecom,255,2,2,1,0,0,0,no,,keep_current,not_a_current_core_migration_target,keep_current,src/modules/institution/wecom/index.ts
