path,route_url,version_class,api_version,domain,family_key,http_methods,method_count,dynamic_segment_count,dynamic_segments,runtime_reference_file_count,test_reference_file_count,script_reference_file_count,runtime_reference_files,test_reference_files,script_reference_files,classification_scope,matrix_presence,current_category,current_recommended_action,current_recommended_target,current_risk,current_phase,current_manual_review_required,current_status,proposal_required,proposed_action,proposal_reason,move_now,migration_ready
src/app/api/v1/open-platform/plan-catalog/route.ts,/api/v1/open-platform/plan-catalog,versioned,v1,open-platform,/api/open-platform/plan-catalog,GET,1,0,,1,2,0,src/modules/open-platform/client/platform-plan-catalog-client.ts,src/modules/open-platform/tests/PlanCatalogApiRoute.test.ts；src/modules/open-platform/tests/ProductPlanPanel.test.tsx,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/plan-catalog/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/plan-catalog/versions/[versionId]/publish/route.ts,/api/v1/open-platform/plan-catalog/versions/[versionId]/publish,versioned,v1,open-platform,/api/open-platform/plan-catalog/versions/[versionId]/publish,POST,1,1,versionId,1,2,0,src/modules/open-platform/client/platform-plan-catalog-client.ts,src/modules/open-platform/tests/PlanCatalogApiRoute.test.ts；src/modules/open-platform/tests/ProductPlanPanel.test.tsx,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/plan-catalog/versions/[versionId]/publish/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/plan-catalog/versions/[versionId]/retire/route.ts,/api/v1/open-platform/plan-catalog/versions/[versionId]/retire,versioned,v1,open-platform,/api/open-platform/plan-catalog/versions/[versionId]/retire,POST,1,1,versionId,1,1,0,src/modules/open-platform/client/platform-plan-catalog-client.ts,src/modules/open-platform/tests/PlanCatalogApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/plan-catalog/versions/[versionId]/retire/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/plan-catalog/versions/[versionId]/route.ts,/api/v1/open-platform/plan-catalog/versions/[versionId],versioned,v1,open-platform,/api/open-platform/plan-catalog/versions/[versionId],PUT,1,1,versionId,1,2,0,src/modules/open-platform/client/platform-plan-catalog-client.ts,src/modules/open-platform/tests/PlanCatalogApiRoute.test.ts；src/modules/open-platform/tests/ProductPlanPanel.test.tsx,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/plan-catalog/versions/[versionId]/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/provider-configs/route.ts,/api/v1/open-platform/provider-configs,versioned,v1,open-platform,/api/open-platform/provider-configs,DELETE；GET；POST；PUT,4,0,,1,4,0,src/modules/open-platform/components/OpenPlatformAiModelConfigPanel.tsx,src/modules/open-platform/tests/OpenPlatformAiModelConfigPanel.test.tsx；src/modules/open-platform/tests/OpenPlatformAiReadonlyPanel.test.tsx；src/modules/open-platform/tests/VendorProviderConfig.test.ts；src/modules/open-platform/tests/VendorProviderSmoke.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/provider-configs/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/provider-configs/smoke/route.ts,/api/v1/open-platform/provider-configs/smoke,versioned,v1,open-platform,/api/open-platform/provider-configs/smoke,POST,1,0,,0,1,0,,src/modules/open-platform/tests/VendorProviderSmoke.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/provider-configs/smoke/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/tenant-plan-options/route.ts,/api/v1/open-platform/tenant-plan-options,versioned,v1,open-platform,/api/open-platform/tenant-plan-options,GET,1,0,,1,2,0,src/modules/open-platform/client/platform-tenant-management-client.ts,src/modules/open-platform/tests/OpenPlatformTenantManagementPanel.test.tsx；src/modules/open-platform/tests/TenantPlanBindingApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/tenant-plan-options/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/tenants/[tenantId]/account/route.ts,/api/v1/open-platform/tenants/[tenantId]/account,versioned,v1,open-platform,/api/open-platform/tenants/[tenantId]/account,PATCH,1,1,tenantId,0,1,0,,src/modules/open-platform/tests/TenantAccountManagementApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/tenants/[tenantId]/account/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/tenants/[tenantId]/commercial-records/route.ts,/api/v1/open-platform/tenants/[tenantId]/commercial-records,versioned,v1,open-platform,/api/open-platform/tenants/[tenantId]/commercial-records,GET,1,1,tenantId,1,2,0,src/modules/open-platform/client/platform-tenant-management-client.ts,src/modules/open-platform/tests/OpenPlatformTenantManagementPanel.test.tsx；src/modules/open-platform/tests/TenantCommercialRecordsApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/tenants/[tenantId]/commercial-records/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/tenants/[tenantId]/entitlement-usage/route.ts,/api/v1/open-platform/tenants/[tenantId]/entitlement-usage,versioned,v1,open-platform,/api/open-platform/tenants/[tenantId]/entitlement-usage,GET,1,1,tenantId,1,1,0,src/modules/open-platform/components/OpenPlatformTenantManagementPanel.tsx,src/modules/open-platform/tests/PlatformEntitlementUsageApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/tenants/[tenantId]/entitlement-usage/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/tenants/[tenantId]/plan-change-preview/route.ts,/api/v1/open-platform/tenants/[tenantId]/plan-change-preview,versioned,v1,open-platform,/api/open-platform/tenants/[tenantId]/plan-change-preview,POST,1,1,tenantId,1,2,0,src/modules/open-platform/client/platform-tenant-management-client.ts,src/modules/open-platform/tests/OpenPlatformTenantManagementPanel.test.tsx；src/modules/open-platform/tests/TenantPlanChangeApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/tenants/[tenantId]/plan-change-preview/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/tenants/[tenantId]/plan-change/route.ts,/api/v1/open-platform/tenants/[tenantId]/plan-change,versioned,v1,open-platform,/api/open-platform/tenants/[tenantId]/plan-change,POST,1,1,tenantId,1,2,0,src/modules/open-platform/client/platform-tenant-management-client.ts,src/modules/open-platform/tests/OpenPlatformTenantManagementPanel.test.tsx；src/modules/open-platform/tests/TenantPlanChangeApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/tenants/[tenantId]/plan-change/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/tenants/route.ts,/api/v1/open-platform/tenants,versioned,v1,open-platform,/api/open-platform/tenants,POST,1,0,,2,6,0,src/modules/open-platform/client/platform-tenant-management-client.ts；src/modules/open-platform/components/OpenPlatformTenantManagementPanel.tsx,src/modules/open-platform/tests/OpenPlatformTenantManagementPanel.test.tsx；src/modules/open-platform/tests/PlatformEntitlementUsageApiRoute.test.ts；src/modules/open-platform/tests/TenantAccountManagementApiRoute.test.ts；src/modules/open-platform/tests/TenantCommercialRecordsApiRoute.test.ts；src/modules/open-platform/tests/TenantPlanBindingApiRoute.test.ts；src/modules/open-platform/tests/TenantPlanChangeApiRoute.test.ts,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/tenants/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/open-platform/trial-data-reset/route.ts,/api/v1/open-platform/trial-data-reset,versioned,v1,open-platform,/api/open-platform/trial-data-reset,GET；POST,2,0,,1,0,0,src/modules/open-platform/components/TrialDataResetPanel.tsx,,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/open-platform/trial-data-reset/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/v1/workspace-dashboard/readonly-aggregation/route.ts,/api/v1/workspace-dashboard/readonly-aggregation,versioned,v1,workspace-dashboard,/api/workspace-dashboard/readonly-aggregation,GET,1,0,,1,4,0,src/modules/workspace/components/InstitutionWorkspace.tsx,src/modules/knowledge-base/tests/V1KnowledgeBaseMvpE2EAcceptance.test.ts；src/modules/workspace/tests/V1ReadonlyDemoGateAcceptance.test.tsx；src/modules/workspace/tests/V1WorkspaceDashboardReadonlyAggregationApiRoute.test.ts；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,phase12_gap,present,api-route,KEEP_REVIEW,src/app/api/v1/workspace-dashboard/readonly-aggregation/route.ts,low,review,yes,pending,yes,API_VERSION_REVIEW,版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/version/route.ts,/api/version,unversioned,unversioned,version,/api/version,GET,1,0,,1,1,1,src/modules/open-platform/components/TrialV01ExperienceHandoffPanel.tsx,src/modules/deployment/tests/DeploymentVersionRoute.test.ts,scripts/deploy/test-server.mjs,phase11_candidate,present,api-route,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
